x;y;z;E;n;objname;pgc;al2000;de2000;r
-15;19;15;1;0;SDSSJ083140.38+313629.3;3449194;8,5278815;31,6081667;664922,123657746
-23;30;10;1;1;2MASXJ08314148+1519444;3731208;8,5281969;15,329119;899226,887306725
-13;16;18;1;0;SDSSJ083142.64+402114.1;3449203;8,5285056;40,353898;636165,337674493
-16;21;22;1;0;PGC2153772;2153772;8,5287306;39,6688812;786854,710066091
-21;27;17;1;1;SDSSJ083143.45+272409.3;3524221;8,5287415;27,4025875;879771,40445808
-16;21;22;1;0;PGC2153800;2153800;8,5290629;39,6705573;788548,670030697
-14;19;23;1;1;PGC3097429;3097429;8,5290832;43,8013061;755924,342885312
-24;30;13;1;1;PGC1590685;1590685;8,5292457;19,3925127;932629,53245304
-20;26;15;1;1;SDSSJ083147.58+243142.6;4085740;8,5298865;24,5285565;840895,449916626
-16;20;15;1;1;SDSSJ083145.38+300933.6;3449210;8,5292766;30,1593122;682407,415140079
-16;20;15;1;1;PGC086404;86404;8,5300655;30,1908118;678492,519532946
-22;28;25;1;1;SDSSJ083149.25+343635.8;3996609;8,5303557;34,6100106;995158,075919781
-19;25;13;1;1;PGC1668781;1668781;8,5303748;22,3778506;780787,868773629
-12;15;19;1;0;PGC2238857;2238857;8,5304207;44,1952741;622845,121981669
-19;25;23;1;1;2MASXJ08314995+3619268;3449228;8,5305336;36,3241003;901476,965698536
-16;20;19;1;0;SDSSJ083151.12+354213.7;3449231;8,5308668;35,7037669;734336,826833026
-19;25;11;1;0;2MASXJ08315163+2023431;3731246;8,5310015;20,3954065;765333,482359221
-19;24;11;1;0;2MASXJ08315200+2052525;3731248;8,5311005;20,8812646;753636,897727296
-22;29;16;1;0;PGC1710294;1710294;8,5311699;24,5596535;913064,457044662
-12;16;24;1;1;PGC3131975;3131975;8,5313613;49,5652426;726768,695051719
-19;24;22;1;1;SDSSJ083153.08+351226.0;3449239;8,5314147;35,2072297;860583,490318405
-21;27;10;1;0;PGC1503074;1503074;8,5315001;16,1965374;821566,331963142
-19;24;21;1;1;PGC3088622;3088622;8,53173;34,0091632;854600,529761364
-20;25;12;1;0;PGC1625326;1625326;8,5323137;20,3718742;780814,725690124
-9;12;23;1;0;PGC2533868;2533868;8,5329207;56,3478244;634326,877941714
-25;32;14;1;0;PGC1594799;1594799;8,5332954;19,5039577;975369,686333603
-24;30;12;1;0;2MASXJ08320260+1756391;3731268;8,534066;17,9442526;924477,165714113
-10;13;25;1;0;PGC2526860;2526860;8,5347952;56,138296;694116,210809553
-23;30;12;1;1;PGC1543870;1543870;8,5349;17,8654235;918895,64883591
-23;30;12;1;1;SDSSJ083206.21+174457.1;4168576;8,5350689;17,7492085;912975,9717549
-18;24;11;1;0;PGC1627397;1627397;8,5353457;20,4407786;734454,57495678
-16;20;15;1;1;PGC1918291;1918291;8,5353877;30,7936165;688164,624456432
-24;31;12;1;0;PGC1522134;1522134;8,5356175;16,999833;928492,913732593
-25;32;15;1;1;PGC1634438;1634438;8,5356988;20,7220554;979209,123851752
-14;18;15;1;0;PGC1973298;1973298;8,5359641;31,9646974;639987,590290104
-16;20;22;1;0;2MASXJ08320995+4046507;3731281;8,5361051;40,7806947;777282,428121705
-15;19;34;1;1;PGC2472982;2472982;8,5364831;54,5506187;952561,044752167
-15;20;14;1;1;PGC1900653;1900653;8,5367347;30,3595569;664947,091929368
-19;25;23;1;1;2MASXJ08321241+3627391;3449289;8,5367875;36,4608924;893740,835426621
-19;24;12;1;0;2MASXJ08321259+2120260;3731287;8,536833;21,3406231;753654,530263555
-12;16;24;1;1;PGC3131988;3131988;8,5369152;49,6150793;732836,585831705
-12;16;24;1;1;PGC3131998;3131998;8,5372188;49,6683354;722947,478288767
-24;30;13;1;1;PGC1597960;1597960;8,5373028;19,5856074;936252,75839393
-19;25;10;1;0;PGC1544191;1544191;8,5375299;17,8781245;757617,481613296
-16;20;22;1;0;SDSSJ083216.58+404939.1;3449299;8,5379383;40,8275246;773264,48799729
-13;17;15;1;1;2MASXJ08321762+3420310;3449304;8,538237;34,3420962;612899,795054887
-17;22;16;1;0;PGC1874980;1874980;8,5384686;29,6992783;738107,415066603
-16;20;15;1;1;2MASXJ08322006+3027190;3449308;8,5388981;30,4553913;686286,930279501
-15;20;15;1;1;SDSSJ083220.41+300954.5;3449310;8,5390119;30,1651214;672560,704321997
-15;19;23;1;0;SDSSJ083220.91+434137.4;3379867;8,5391431;43,6937623;761553,413463407
-24;31;12;1;0;PGC1541704;1541704;8,5391675;17,7885451;934587,756247255
-16;20;22;1;0;2MASXJ08322101+3959532;3449312;8,539176;39,9979913;775267,90580087
-16;20;22;1;0;2MASXJ08322214+4003512;3449316;8,5394828;40,0643275;776923,577525561
-21;27;19;1;0;SDSSJ083223.19+293432.9;3524270;8,5397804;29,5758311;893608,751609206
-19;25;21;1;0;2MASXJ08322333+3319251;3449321;8,5398146;33,3236;872198,75197159
-23;30;12;1;1;PGC1541492;1541492;8,5399718;17,7818101;916963,3330587
-18;24;27;1;1;PGC2178881;2178881;8,5400931;41,3002045;922841,820080744
-17;22;18;1;1;2MASXJ08322437+3311220;3449327;8,5400995;33,1895545;775245,872357368
-23;29;23;1;0;SDSSJ083224.50+315355.9;3449329;8,5401455;31,8988948;998936,533789513
-19;25;23;1;1;2MASXJ08322534+3626182;3449332;8,5403853;36,4383757;889890,849661145
-15;20;15;1;1;2MASXJ08322605+3121570;3449337;8,5405641;31,3659425;678529,62098617
-16;20;15;1;1;SDSSJ083226.12+300258.8;3449338;8,5405892;30,0496771;689930,186814166
-9;12;21;1;1;PGC2461040;2461040;8,5407983;54,1431798;609379,270130774
-13;16;27;1;0;PGC2415117;2415117;8,540889;52,443191;794574,817624108
-17;22;18;1;1;2MASXJ08322796+3312090;3449341;8,5411138;33,2025724;767469,2865181
-25;32;13;1;1;2MASXJ08322833+1827507;3731339;8,5412086;18,4642388;979164,33221114
-12;16;24;1;1;PGC3132000;3132000;8,5412797;49,6723069;713207,314991817
-17;22;29;1;1;PGC3131163;3131163;8,5415085;46,2517969;928917,287532672
-17;22;18;1;1;SDSSJ083229.85+330315.4;3449342;8,5416237;33,0543318;775164,359504879
-19;24;22;1;1;2MASXJ08323005+3513340;3449345;8,5416922;35,2258942;860652,102773509
-24;31;12;1;0;SDSSJ083230.18+174852.7;4168805;8,5417211;17,8146686;932495,316126949
-16;21;21;1;0;SDSSJ083230.20+384031.7;3996626;8,5417165;38,6755241;783059,444615749
-19;24;11;1;0;SDSSJ083230.82+201533.8;4085795;8,5418966;20,2595027;741852,178321411
-16;20;22;1;0;2MASXJ08323284+4000372;3449355;8,5424739;40,0104255;771250,434543371
-16;21;22;1;0;SDSSJ083233.02+394518.9;3449356;8,5425062;39,7552732;786912,066393095
-21;27;19;1;0;SDSSJ083233.86+291250.1;3524284;8,5427413;29,2139577;891638,379323364
-19;24;22;1;1;PGC2067808;2067808;8,542809;35,6465444;852754,689097515
-22;28;13;1;0;SDSSJ083234.94+203935.0;4085799;8,5430394;20,6597549;885831,585810401
-15;19;23;1;0;PGC2221428;2221428;8,5437351;43,4658744;765520,678632908
-23;29;10;1;0;SDSSJ083238.09+153302.5;4549039;8,5439196;15,550748;889495,751099601
-9;12;21;1;1;PGC2435303;2435303;8,5442912;53,2332579;601606,235403111
-21;27;19;1;0;2MASXJ08323994+2955535;3449372;8,5444213;29,9317047;893635,33313764
-11;15;18;1;1;PGC090855;90855;8,5444207;44,3476957;611179,434749185
-15;19;23;1;0;PGC3087749;3087749;8,5445191;42,9190417;781082,903365049
-23;29;11;1;1;SDSSJ083241.53+165520.8;4168944;8,5448751;16,9224864;895352,505372227
-9;11;22;1;1;2MASXJ08324157+5640496;3731386;8,5448893;56,6804903;605615,432500569
-13;16;28;1;1;PGC2419125;2419125;8,5448949;52,6066327;798398,058598547
-14;18;23;1;0;PGC2251634;2251634;8,5449421;44,7704427;748034,040276019
-15;19;12;1;0;PGC1809141;1809141;8,5450075;27,4704634;622436,34820563
-19;24;15;1;1;PGC1772737;1772737;8,54514;26,3472035;788434,996540275
-10;12;21;1;1;PGC2414405;2414405;8,5452205;52,4167796;603701,429164747
-20;26;15;1;1;PGC1716298;1716298;8,5454779;24,7843341;835000,426643126
-12;15;24;1;1;PGC2390103;2390103;8,5455218;51,1997697;705786,958970653
-12;16;24;1;1;PGC023965;23965;8,545526;49,952366;728734,804143191
-11;14;20;1;1;PGC2297448;2297448;8,5455633;47,3975827;613043,126072069
-16;20;16;1;1;PGC1978432;1978432;8,5456895;32,0641146;693953,518310696
-16;21;7;1;1;PGC1473956;1473956;8,545911;15,0532342;633946,221004498
-16;20;17;1;1;SDSSJ083245.33+331829.1;3449388;8,5459255;33,3080781;719029,213426188
-15;20;21;1;0;2MASXJ08324570+4014181;3449389;8,5460378;40,2384326;759506,809419322
-16;20;22;1;0;2MASXJ08324597+4013581;3449391;8,5461005;40,2329056;769203,490349264
-15;20;21;1;0;PGC2161732;2161732;8,546648;40,1708791;761563,524702811
-21;26;20;1;1;PGC1921933;1921933;8,5474827;30,8792752;899410,100452508
-21;27;20;1;1;PGC1922747;1922747;8,547513;30,897117;905269,10852989
-21;27;9;1;1;SDSSJ083251.43+154233.1;4572519;8,5476248;15,7091904;817698,823156682
-22;28;10;1;1;PGC1489927;1489927;8,5480971;15,6475006;854335,498469793
-11;14;19;1;1;PGC3087494;3087494;8,5482359;47,6687356;601510,057827504
-25;32;13;1;1;SDSSJ083254.47+180748.0;4169057;8,5484696;18,1299902;987157,232505378
-14;18;23;1;0;PGC3130952;3130952;8,5485471;45,5235387;738281,534179443
-13;16;22;1;1;PGC2288977;2288977;8,548649;46,8950182;707614,487685425
-21;27;20;1;1;SDSSJ083255.77+305334.5;3449416;8,5488318;30,8928974;903331,17373509
-18;23;10;1;1;PGC023974;23974;8,5488547;20,0741184;711012,918718248
-23;29;11;1;1;2MASXJ08325609+1725379;3731427;8,5489173;17,4271677;897266,25492324
-24;30;14;1;0;PGC1618147;1618147;8,5491885;20,1526704;944292,11575136
-16;21;18;1;0;SDSSJ083257.39+350216.9;3449421;8,5492715;35,0380736;738202,995121993
-24;30;17;1;1;PGC1700614;1700614;8,5493042;24,1414669;973758,617373376
-12;16;21;1;0;PGC3131166;3131166;8,5496564;46,2612578;667165,210408886
-22;29;10;1;1;PGC1489229;1489229;8,5499396;15,6195782;866296,179949863
-17;22;14;1;0;PGC1801892;1801892;8,5500968;27,236942;726530,386875052
-23;29;10;1;0;SDSSJ083302.14+153915.8;4549038;8,5505888;15,6544861;893386,647817969
-21;27;9;1;1;PGC1473069;1473069;8,5506852;15,0181514;821236,907698852
-13;17;23;1;1;PGC3131317;3131317;8,5508854;46,7510423;736692,703648168
-17;22;14;1;0;PGC1819952;1819952;8,5513134;27,8608091;719000,036870851
-13;16;22;1;1;PGC2291127;2291127;8,5516131;47,0273118;707629,084710234
-23;29;10;1;0;PGC1489508;1489508;8,5518262;15,6300792;893428,878197968
-14;18;34;1;0;SDSSJ083306.63+550300.3;4085832;8,5518457;55,0500274;950488,212213959
-12;16;24;1;1;PGC2348748;2348748;8,5518577;49,6313776;723032,281980373
-20;26;10;1;0;PGC1548443;1548443;8,5519173;18,0375294;796237,650739267
-22;29;22;1;1;2MASXJ08330758+3126233;3449446;8,5521;31,4399172;975552,177911971
-13;16;25;1;0;PGC2364893;2364893;8,5521805;50,1667514;738388,617314094
-13;16;22;1;1;PGC3131389;3131389;8,5525779;47,0128424;707605,056081978
-12;16;24;1;1;PGC3087377;3087377;8,5528238;49,6681751;728710,787812852
-12;16;24;1;1;PGC2364254;2364254;8,5529152;50,1469611;726774,683550279
-22;28;22;1;0;2MASXJ08331085+3125222;3449457;8,5530182;31,4228596;960094,434959481
-16;20;22;1;0;2MASXJ08331123+4003282;3449460;8,553138;40,0580442;773282,561677785
-9;12;22;1;1;PGC2458650;2458650;8,5531416;54,0628404;617176,994127615
-21;27;9;1;1;PGC1481614;1481614;8,5531893;15,3260423;811651,248224368
-19;24;22;1;1;2MASXJ08331212+3529102;3449463;8,5533691;35,4862058;878001,975801975
-17;22;18;1;1;2MASXJ08331454+3235002;3449468;8,5540351;32,5833487;769418,274304135
-16;20;21;1;0;PGC3087998;3087998;8,5541374;40,071486;763479,078415584
-16;20;22;1;0;SDSSJ083314.98+400526.0;3449472;8,5541579;40,0905247;771279,184529424
-16;21;12;1;1;PGC1703602;1703602;8,5541972;24,2744632;666915,177092284
-16;20;17;1;1;SDSSJ083315.65+334243.9;3449475;8,5543439;33,7122325;705569,050260186
-21;27;9;1;1;SDSSJ083315.74+150105.2;4547538;8,5543756;15,0181693;813771,218576749
-23;29;17;1;0;PGC1723858;1723858;8,5544103;25,0468878;950075,054350639
-12;16;24;1;1;PGC2364602;2364602;8,5544352;50,158001;732841,228799073
-22;28;10;1;1;PGC1487715;1487715;8,5545535;15,5551741;864054,86461981
-15;19;23;1;0;PGC2216516;2216516;8,5550332;43,2559187;767577,203969968
-16;20;19;1;0;2MASXJ08331981+3606551;3449486;8,5555051;36,1152094;734320,780388602
-13;17;17;1;0;SDSSJ083319.88+381506.1;3390185;8,5555261;38,2517058;622817,285306668
-11;14;24;1;1;PGC3132984;3132984;8,555655;51,8826916;690203,147457283
-13;16;24;1;0;PGC3131996;3131996;8,5556919;49,6591585;736436,316159736
-21;26;19;1;0;PGC1864555;1864555;8,5559016;29,3842677;884001,088099333
-21;27;19;1;0;PGC1866954;1866954;8,5560032;29,4588516;893560,069541774
-19;25;22;1;1;2MASXJ08332311+3532212;3449494;8,5564129;35,539167;884072,278640512
-19;24;22;1;1;2MASXJ08332319+3533222;3449496;8,556449;35,5560928;881793,406938035
-19;25;23;1;1;2MASXJ08332359+3556302;3449497;8,5565511;35,9418929;891831,353028758
-12;16;24;1;1;PGC2349990;2349990;8,556621;49,6735902;721119,073274991
-10;12;24;1;0;SDSSJ083324.59+562406.0;4085853;8,5568274;56,4016759;663129,875554661
-15;19;23;1;0;PGC2229017;2229017;8,5568401;43,7834693;761595,545398996
-25;32;13;1;1;2MASXJ08332788+1810479;3731519;8,5577347;18,1799808;985429,672616352
-16;20;17;1;1;SDSSJ083328.62+334532.7;3449520;8,5579531;33,7590668;717112,725583008
-12;15;24;1;1;PGC2390692;2390692;8,5579633;51,2321304;695953,206487642
-22;28;9;1;1;2MASXJ08332953+1518409;3731524;8,558204;15,3115438;850728,48901507
-23;29;17;1;0;PGC1701724;1701724;8,5582439;24,190254;934672,658890978
-12;15;23;1;0;PGC3132007;3132007;8,5583482;49,7082219;703647,431090249
-16;20;15;1;1;PGC1895120;1895120;8,5584533;30,2222769;676430,121454302
-11;14;23;1;1;PGC3087243;3087243;8,5586779;51,7747421;682627,410749888
-13;17;28;1;1;PGC2408391;2408391;8,5587363;52,1687912;800544,560088962
-9;12;23;1;0;PGC2516422;2516422;8,5588261;55,8465539;626806,689765204
-18;22;29;1;1;PGC2270382;2270382;8,5596151;45,7835444;940590,158666386
-16;20;21;1;0;SDSSJ083334.69+381611.7;3390325;8,5596371;38,2699035;767561,923924762
-12;15;21;1;1;PGC3131208;3131208;8,5597242;46,402921;661326,007175392
-19;24;22;1;1;2MASXJ08333714+3509262;3449540;8,5603336;35,1572335;862440,928281861
-17;22;16;1;0;SDSSJ083337.35+302403.8;3449541;8,5603729;30,4010667;734301,479072987
-22;28;21;1;0;SDSSJ083337.71+302639.3;3449543;8,5604727;30,4442094;934707,674782824
-19;24;22;1;1;SDSSJ083338.40+360209.7;3505805;8,5606632;36,0360641;876100,182436284
-19;24;23;1;0;SDSSJ083339.01+363940.8;3398930;8,5608395;36,6613571;884146,251386854
-16;20;17;1;1;2MASXJ08334075+3336242;3449555;8,5613187;33,6068341;718982,030647251
-16;21;21;1;0;SDSSJ083341.26+383413.9;3390180;8,5614588;38,5705515;773209,295229962
-13;17;23;1;1;PGC2291043;2291043;8,5620485;47,0230831;728681,000525585
-19;24;22;1;1;2MASXJ08334380+3601193;3449561;8,5621713;36,0220789;872253,458197574
-17;21;7;1;1;PGC1501506;1501506;8,5622348;16,1331017;643480,946375584
-16;20;18;1;0;2MASXJ08334409+3513131;3449562;8,5622514;35,2204593;738476,159132905
-17;21;20;1;1;2MASXJ08334440+3621173;3449563;8,5623378;36,3547454;775283,574789351
-16;20;14;1;0;SDSSJ083344.63+295310.0;3524378;8,5623975;29,8861817;674677,35133113
-17;21;14;1;0;SDSSJ083345.60+280716.1;3524380;8,5626629;28,1211646;703405,362376737
-14;18;15;1;0;SDSSJ083345.76+322426.1;3449569;8,5627109;32,4072911;640004,933217212
-16;20;16;1;1;PGC2001178;2001178;8,5629826;32,5310504;703410,49679157
-18;23;10;1;1;2MASXJ08334701+1959389;3731566;8,5630532;19,9941327;712899,75364042
-16;21;18;1;0;PGC3088510;3088510;8,5631522;35,0006374;742059,040142457
-12;16;24;1;1;PGC3132036;3132036;8,5634164;49,8476854;728661,143686931
-16;20;18;1;0;SDSSJ083348.30+351001.0;3449570;8,5634194;35,1670007;736238,108235046
-17;21;14;1;0;SDSSJ083349.26+273334.1;3524385;8,5636863;27,5594804;695723,822622295
-19;24;21;1;1;2MASXJ08334954+3406221;3449575;8,5637479;34,1061837;850959,088881918
-11;14;24;1;1;PGC3133064;3133064;8,5638157;52,013896;686197,482719367
-16;20;15;1;1;PGC1868599;1868599;8,5643586;29,5097873;685970,302375597
-19;25;15;1;1;SDSSJ083351.70+261342.9;3524387;8,5643656;26,2285903;806153,199529476
-16;21;22;1;0;SDSSJ083351.78+394838.3;3449582;8,5643877;39,810654;786889,718777939
-13;16;24;1;0;PGC2356010;2356010;8,5644107;49,872244;730665,71684413
-16;20;18;1;0;SDSSJ083352.53+350503.8;3449585;8,564589;35,0844393;726612,338043081
-16;20;22;1;0;PGC2164753;2164753;8,5647471;40,3674714;784784,581899034
-22;28;13;1;0;PGC3089958;3089958;8,5648757;20,8216595;873938,880857892
-15;19;31;1;1;PGC3132885;3132885;8,5650809;51,6948181;901739,992786353
-16;20;18;1;0;2MASXJ08335513+3504110;3449589;8,5652986;35,0695192;732417,278841896
-18;23;22;1;0;SDSSJ083356.58+365328.5;3398951;8,5657124;36,8913075;849085,411628386
-24;30;16;1;1;SDSSJ083357.31+232237.3;4085888;8,5659261;23,3770784;950094,311260086
-16;20;20;1;1;PGC3088194;3088194;8,5660683;38,3220775;755843,310541336
-13;16;24;1;0;PGC2340076;2340076;8,5661285;49,3354228;740263,124059268
-21;26;22;1;0;SDSSJ083358.38+324535.5;3449599;8,5662171;32,759891;922791,928673249
-19;25;15;1;1;PGC1762817;1762817;8,5663038;26,1068165;804022,511298705
-13;16;24;1;0;PGC2345693;2345693;8,566527;49,5295694;732578,778182419
-15;20;16;1;0;PGC086854;86854;8,5666763;32,1863823;680345,416067577
-12;16;24;1;1;PGC3132025;3132025;8,5667366;49,8054516;721137,82268939
-19;25;15;1;1;PGC1764627;1764627;8,5672309;26,1491057;801977,070368388
-19;24;14;1;1;SDSSJ083403.12+252212.5;4085892;8,5675409;25,3700879;773027,898419499
-25;32;13;1;1;2MASXJ08340637+1809251;3731620;8,5684375;18,1570171;983395,995995451
-17;22;30;1;1;PGC3131497;3131497;8,5685321;47,3834176;940696,745925824
-10;12;21;1;1;PGC2415470;2415470;8,5685433;52,4570728;603718,222012073
-14;17;23;1;0;PGC3131213;3131213;8,5687521;46,4300817;736379,874331602
-16;21;19;1;1;2MASXJ08341037+3621016;3398934;8,5695584;36,3503193;755809,61193845
-22;28;18;1;1;SDSSJ083412.34+265607.8;3524414;8,5700941;26,9354989;911145,640683911
-16;20;15;1;1;2MASXJ08341276+2942308;3524415;8,5702001;29,7085728;692042,656771386
-19;24;15;1;1;SDSSJ083412.88+261313.5;3524416;8,5702472;26,2204414;796318,975610303
-10;12;22;1;1;PGC024054;24054;8,570325;54,0027761;617176,994127615
-24;30;12;1;0;SDSSJ083413.44+173228.5;4169792;8,5703977;17,5412372;936179,997100022
-19;25;22;1;1;SDSSJ083414.21+350551.5;3996663;8,5706099;35,097711;882132,675379902
-20;25;24;1;0;SDSSJ083414.89+371226.0;3389905;8,5708093;37,2072044;924852,709614834
-13;16;26;1;1;PGC3132555;3132555;8,5708433;51,1555258;752029,119311419
-22;27;21;1;1;PGC1949847;1949847;8,571454;31,4934709;942522,78968132
-19;24;23;1;0;2MASXJ08341843+3640116;3398932;8,5717893;36,6698714;884091,671047211
-21;27;9;1;1;PGC024057;24057;8,5720497;15,2899017;815506,209695092
-16;20;15;1;1;PGC1896264;1896264;8,5705812;30,2498324;684249,696937584
-16;20;17;1;1;2MASXJ08342186+3306375;3449660;8,5727541;33,110351;713054,179595784
-15;19;23;1;0;PGC2216472;2216472;8,5728087;43,2537724;757915,737388751
-11;14;24;1;1;PGC2400974;2400974;8,5729657;51,8322639;688360,364568911
-13;16;32;1;1;SDSSJ083422.85+563444.3;4085913;8,5730136;56,5790247;880466,947600692
-17;21;14;1;0;SDSSJ083423.34+280811.6;3524427;8,5731481;28,1365181;709291,706208809
-16;20;20;1;1;SDSSJ083426.38+382730.4;3390313;8,5739929;38,4584502;753938,909257395
-15;18;22;1;0;PGC2216504;2216504;8,5743858;43,255478;747999,484224384
-22;28;9;1;1;PGC1474321;1474321;8,5745426;15,0671672;854348,102509651
-16;21;22;1;0;SDSSJ083428.65+394810.5;3449686;8,5746211;39,8029074;796498,501326566
-12;16;24;1;1;PGC2354734;2354734;8,5747172;49,8293583;721137,136718022
-16;20;21;1;0;PGC2139725;2139725;8,5750393;38,9240273;776956,204370579
-15;19;14;1;1;2MASXJ08343046+2958596;3524432;8,5751195;29,9832916;641967,424176892
-12;15;23;1;0;PGC3132622;3132622;8,575529;51,2555627;692010,409966824
-16;20;33;1;1;PGC2416121;2416121;8,5755369;52,4829351;952575,60393334
-17;21;21;1;1;2MASXJ08343245+3833215;3390304;8,5756684;38,5560414;794448,524503422
-19;24;21;1;1;PGC2044336;2044336;8,5761578;34,130136;850976,195126032
-18;23;21;1;1;SDSSJ083434.55+354230.3;3398922;8,5762658;35,7084502;819697,069269286
-24;30;12;1;0;SDSSJ083435.22+173752.5;4170001;8,5764461;17,6312786;936114,55081937
-16;21;21;1;0;PGC2129009;2129009;8,5764715;38,5078547;783073,037395842
-16;20;15;1;1;PGC024065;24065;8,5759043;29,916519;693861,403812028
-24;30;17;1;1;PGC1704751;1704751;8,5769852;24,3250188;950074,461842728
-22;28;9;1;1;SDSSJ083437.85+150614.5;4547539;8,5771855;15,1040855;852500,898284254
-19;24;15;1;1;PGC1762293;1762293;8,5773623;26,0932527;786667,801374063
-16;20;33;1;1;PGC3133305;3133305;8,5777505;52,3916064;956287,594167801
-12;15;36;1;1;PGC2619917;2619917;8,577759;61,5448629;923160,040743406
-11;14;24;1;1;SDSSJ083442.31+515826.1;3341171;8,5784162;51,9739286;692280,554807668
-13;16;23;1;1;PGC3131432;3131432;8,5786277;47,141159;711348,587919607
-12;15;21;1;1;PGC3131161;3131161;8,5787801;46,2427258;665111,971904191
-22;28;17;1;0;PGC1729792;1729792;8,5790774;25,2382806;901301,229493788
-10;13;22;1;0;NGC2600;24082;8,5791797;52,7156919;624832,638867071
-15;19;21;1;0;2MASXJ08344706+3948239;3449739;8,5797494;39,8067119;742137,259731287
-10;12;21;1;1;PGC3133402;3133402;8,5801945;52,5238234;615024,890168568
-19;24;15;1;1;PGC1760153;1760153;8,5803207;26,0370709;792517,371580585
-18;23;27;1;0;PGC2192504;2192504;8,5803966;42,10693;920919,654737399
-23;29;20;1;1;2MASXJ08345002+2753185;3524465;8,5805685;27,8884316;973797,724722497
-18;22;21;1;1;SDSSJ083450.05+360320.7;3398919;8,5805675;36,0557796;811949,336943857
-16;20;20;1;1;2MASXJ08345029+3827149;3390314;8,580626;38,4541739;755853,109989804
-17;21;21;1;1;2MASXJ08345051+3815549;3390182;8,5807059;38,2652945;790584,115992174
-23;29;10;1;0;2MASXJ08345076+1544152;3731762;8,5807702;15,7375553;887675,096688238
-23;29;10;1;0;PGC1500955;1500955;8,5808891;16,111156;887635,621364392
-10;12;21;1;1;PGC2424112;2424112;8,5814701;52,8043236;614982,255429487
-19;24;22;1;1;PGC2067503;2067503;8,5815896;35,6280079;881795,894225767
-16;20;18;1;0;SDSSJ083454.11+345902.3;3449754;8,5817006;34,9840268;732413,103079389
-16;21;15;1;0;SDSSJ083456.59+293759.3;3524479;8,582392;29,6331427;699717,009137916
-13;16;24;1;0;PGC2354271;2354271;8,582562;49,8137762;728728,799912199
-22;27;21;1;1;2MASXJ08345811+3126054;3449762;8,58282;31,4347341;940410,51251132
-16;21;21;1;0;2MASXJ08345842+3836558;3390305;8,5828891;38,6156699;781018,06044624
-21;26;22;1;0;2MASXJ08345864+3239594;3449765;8,5829545;32,6664923;920775,743663184
-14;17;30;1;1;PGC2441208;2441208;8,5830502;53,4425476;860865,303382176
-18;23;19;1;0;2MASXJ08345916+3354364;3449767;8,5831066;33,9101822;806265,470250229
-17;21;9;1;0;2MASXJ08345997+1805146;3731793;8,5833358;18,087293;653184,172359589
-16;20;21;1;0;SDSSJ083500.02+395425.7;3449769;8,5833367;39,9071271;761466,756709515
-21;26;22;1;0;2MASXJ08350020+3249174;3449770;8,5833768;32,821536;915172,721477248
-14;18;31;1;1;PGC2444468;2444468;8,5834954;53,5606217;876254,040559304
-20;25;15;1;0;SDSSJ083500.75+260145.2;3524483;8,5835447;26,0291883;811811,514006379
-21;26;19;1;0;SDSSJ083500.94+295414.3;3524484;8,5835976;29,903957;895612,086780659
-16;21;21;1;0;2MASXJ08350099+3910598;3390368;8,5836032;39,1831468;783074,520273128
-24;31;19;1;1;PGC1756925;1756925;8,5838351;25,9604674;999239,209298618
-23;29;20;1;1;2MASXJ08350191+2905136;3524486;8,583858;29,0871851;965872,137932203
-14;17;22;1;0;SDSSJ083502.46+452042.6;3379911;8,584015;45,345176;722994,232458169
-12;15;21;1;1;PGC2283616;2283616;8,5841374;46,5802673;661353,170776918
-11;13;19;1;1;PGC2307250;2307250;8,5843579;47,9358596;601533,522319575
-10;12;21;1;1;NGC2602;24099;8,5845149;52,8315417;621023,137298366
-24;30;10;1;1;SDSSJ083504.37+152140.5;4170272;8,5845557;15,3612386;901189,279239212
-17;22;18;1;1;SDSSJ083504.49+325441.6;3449778;8,5845776;32,9115985;767438,493170619
-19;24;21;1;1;SDSSJ083504.84+345820.3;3449779;8,5846872;34,9722684;848743,00635981
-22;27;21;1;1;PGC1961800;1961800;8,5848353;31,7369253;940395,838570039
-16;21;15;1;0;PGC1862285;1862285;8,585172;29,3104599;699658,595675125
-16;20;22;1;0;SDSSJ083506.67+395629.4;3449786;8,5851838;39,9414732;786867,12414645
-17;21;21;1;1;PGC2121213;2121213;8,5853351;38,2247026;783043,628156578
-17;22;18;1;1;2MASXJ08350749+3254595;3449788;8,585412;32,9165311;759431,662132026
-14;18;34;1;0;PGC213503;213503;8,5856157;55,771389;948481,752747948
-12;16;31;1;1;2MASXJ08350834+5641389;3731816;8,5856553;56,6941831;848945,956571334
-25;32;13;1;1;PGC1544041;1544041;8,5858086;17,8724748;973682,533780375
-25;31;12;1;0;PGC213504;213504;8,5864085;17,4336859;947994,882313483
-15;19;31;1;1;PGC3132764;3132764;8,5864664;51,4903243;909580,813040123
-13;16;28;1;1;PGC2410230;2410230;8,5864718;52,2459092;798440,356598514
-25;31;13;1;0;2MASXJ08351135+1753303;3731828;8,5864858;17,891864;969517,612044094
-15;18;14;1;1;PGC1900612;1900612;8,5865817;30,3584855;628238,797679131
-11;14;22;1;0;PGC3132086;3132086;8,5866739;50,1070923;671035,709310734
-13;16;24;1;0;PGC2352806;2352806;8,5867343;49,7683817;724865,556940995
-22;27;21;1;1;PGC1960094;1960094;8,5867368;31,7042644;936429,010323624
