x;y;z;E;n
-34;-4;31;0;1
-34;-4;32;0;1
-34;-4;33;0;1
-34;-4;34;0;1
-34;-4;36;0;1
-34;-4;37;0;1
-34;-4;38;0;1
-34;-4;39;0;1
-34;-3;14;0;1
-34;-3;15;0;1
-34;-3;19;1;1
-34;-3;20;0;1
-34;-3;22;0;1
-34;-3;25;1;1
-34;-3;26;1;1
-34;-3;28;0;1
-34;-3;29;0;1
-34;-3;31;1;1
-34;-3;35;1;1
-34;-3;36;0;1
-34;-2;12;0;1
-34;-2;14;1;1
-34;-2;16;0;1
-34;-2;18;1;1
-34;-2;19;1;1
-34;-2;21;1;1
-34;-2;23;0;1
-34;-2;24;1;1
-34;-2;25;0;1
-34;-2;26;1;1
-34;-2;27;0;1
-34;-2;36;0;1
-34;-2;37;0;1
-34;-2;38;0;1
-34;-1;12;1;1
-34;-1;14;0;1
-34;-1;15;1;1
-34;-1;16;0;1
-34;-1;22;0;1
-34;-1;23;1;1
-34;-1;26;0;1
-34;-1;28;0;1
-34;-1;29;0;1
-34;-1;31;1;1
-34;-1;32;0;1
-34;-1;34;1;1
-34;-1;37;1;1
-34;-1;38;0;1
-34;0;12;0;1
-34;0;13;0;1
-34;0;15;1;1
-34;0;17;1;1
-34;0;18;0;1
-34;0;19;1;1
-34;0;20;1;1
-34;0;21;0;1
-34;0;24;1;1
-34;0;28;1;1
-34;0;29;1;1
-34;0;35;0;1
-34;0;36;0;1
-34;0;37;0;1
-34;0;38;0;1
-34;1;13;1;1
-34;1;16;0;1
-34;1;18;0;1
-34;1;20;1;1
-34;1;28;0;1
-34;1;31;1;1
-34;1;32;0;1
-34;1;33;1;1
-34;1;34;0;1
-34;1;35;0;1
-34;1;36;0;1
-34;1;37;1;1
-34;2;13;1;1
-34;2;14;0;1
-34;2;15;0;1
-34;2;18;0;1
-34;2;19;1;1
-34;2;20;1;1
-34;2;21;1;1
-34;2;23;0;1
-34;2;25;0;1
-34;2;26;0;1
-34;2;27;0;1
-34;2;28;1;1
-34;2;29;0;1
-34;2;32;0;1
-34;2;34;1;1
-34;2;35;1;1
-34;2;36;1;1
-34;2;37;1;1
-34;2;38;0;1
-34;3;14;0;1
-34;3;15;0;1
-34;3;17;1;1
-34;3;20;0;1
-34;3;21;1;1
-34;3;26;1;1
-34;3;27;0;1
-34;3;31;1;1
-34;3;32;0;1
-34;3;35;0;1
-34;3;36;0;1
-34;4;16;0;1
-34;4;19;1;1
-34;4;20;1;1
-34;4;21;0;1
-34;4;22;1;1
-34;4;26;1;1
-34;4;31;1;1
-34;4;32;1;1
-34;4;34;1;1
-34;4;35;1;1
-34;4;36;0;1
-34;4;38;0;1
-34;4;39;0;1
-34;5;12;0;1
-34;5;20;1;1
-34;5;21;1;1
-34;5;25;0;1
-34;5;28;1;1
-34;5;29;1;1
-34;5;34;0;1
-34;5;36;0;1
-34;5;38;1;1
-34;6;14;0;1
-34;6;19;1;1
-34;6;20;0;1
-34;6;23;0;1
-34;6;25;1;1
-34;6;27;1;1
-34;6;32;0;1
-34;6;36;1;1
-34;7;13;1;1
-34;7;14;0;1
-34;7;16;1;1
-34;7;18;0;1
-34;7;24;0;1
-34;7;26;1;1
-34;7;32;0;1
-34;7;33;0;1
-34;7;35;1;1
-34;7;37;0;1
-34;8;12;0;1
-34;8;19;0;1
-34;8;21;0;1
-34;8;24;1;1
-34;8;26;0;1
-34;8;33;1;1
-34;8;35;0;1
-34;8;36;0;1
-34;9;13;0;1
-34;9;14;0;1
-34;9;16;0;1
-34;9;21;1;1
-34;9;24;0;1
-34;9;25;0;1
-34;9;28;1;1
-34;9;33;1;1
-34;9;34;0;1
-34;9;36;0;1
-34;9;38;0;1
-34;10;14;1;1
-34;10;16;1;1
-34;10;17;1;1
-34;10;19;1;1
-34;10;23;0;1
-34;10;28;1;1
-34;10;30;0;1
-34;10;31;1;1
-34;10;34;0;1
-34;10;35;0;1
-34;10;36;0;1
-34;11;14;0;1
-34;11;16;1;1
-34;11;17;0;1
-34;11;18;0;1
-34;11;20;0;1
-34;11;22;0;1
-34;11;24;0;1
-34;11;26;1;1
-34;11;30;0;1
-34;11;33;0;1
-34;11;34;0;1
-34;11;36;0;1
-34;11;37;0;1
-34;11;38;0;1
-34;11;39;0;1
-34;12;12;1;1
-34;12;13;1;1
-34;12;14;0;1
-34;12;16;1;1
-34;12;17;0;1
-34;12;19;1;1
-34;12;22;0;1
-34;12;30;0;1
-34;12;32;1;1
-34;12;33;0;1
-34;12;39;0;1
-34;13;12;0;1
-34;13;14;1;1
-34;13;15;1;1
-34;13;17;1;1
-34;13;20;0;1
-34;13;23;1;1
-34;13;25;0;1
-34;13;26;0;1
-34;13;28;1;1
-34;13;33;0;1
-34;13;35;1;1
-34;13;37;0;1
-34;13;38;0;1
-34;13;39;1;1
-33;-13;13;0;1
-33;-13;16;1;1
-33;-13;17;0;1
-33;-13;18;0;1
-33;-13;19;1;1
-33;-13;20;1;1
-33;-13;24;1;1
-33;-13;30;1;1
-33;-13;31;0;1
-33;-13;32;0;1
-33;-13;33;1;1
-33;-13;36;1;1
-33;-13;38;0;1
-33;-12;15;0;1
-33;-12;16;0;1
-33;-12;21;1;1
-33;-12;24;0;1
-33;-12;25;0;1
-33;-12;27;0;1
-33;-12;29;0;1
-33;-12;30;0;1
-33;-12;31;0;1
-33;-12;34;1;1
-33;-12;36;0;1
-33;-12;37;0;1
-33;-12;39;0;1
-33;-11;15;0;1
-33;-11;19;0;1
-33;-11;20;0;1
-33;-11;21;0;1
-33;-11;22;1;1
-33;-11;23;1;1
-33;-11;24;1;1
-33;-11;25;0;1
-33;-11;26;0;1
-33;-11;28;0;1
-33;-11;29;0;1
-33;-11;35;1;1
-33;-11;38;1;1
-33;-11;39;0;1
-33;-10;12;0;1
-33;-10;13;0;1
-33;-10;14;0;1
-33;-10;17;1;1
-33;-10;18;1;1
-33;-10;19;1;1
-33;-10;21;0;1
-33;-10;24;1;1
-33;-10;25;0;1
-33;-10;28;0;1
-33;-10;31;1;1
-33;-10;34;1;1
-33;-10;37;0;1
-33;-10;39;1;1
-33;-9;12;0;1
-33;-9;14;0;1
-33;-9;18;1;1
-33;-9;28;1;1
-33;-9;29;1;1
-33;-9;31;0;1
-33;-9;33;0;1
-33;-9;35;0;1
-33;-9;36;0;1
-33;-9;37;0;1
-33;-9;39;1;1
-33;-8;14;0;1
-33;-8;17;1;1
-33;-8;20;1;1
-33;-8;22;0;1
-33;-8;23;0;1
-33;-8;24;0;1
-33;-8;26;1;1
-33;-8;34;0;1
-33;-7;12;0;1
-33;-7;16;0;1
-33;-7;19;1;1
-33;-7;22;1;1
-33;-7;23;1;1
-33;-7;24;1;1
-33;-7;26;1;1
-33;-7;27;0;1
-33;-7;28;1;1
-33;-7;31;0;1
-33;-7;32;0;1
-33;-7;34;0;1
-33;-7;35;0;1
-33;-7;36;0;1
-33;-6;12;1;1
-33;-6;14;0;1
-33;-6;19;1;1
-33;-6;21;1;1
-33;-6;22;0;1
-33;-6;23;0;1
-33;-6;24;1;1
-33;-6;32;0;1
-33;-6;34;0;1
-33;-6;35;0;1
-33;-5;14;1;1
-33;-5;18;1;1
-33;-5;21;1;1
-33;-5;22;0;1
-33;-5;23;1;1
-33;-5;27;0;1
-33;-5;29;1;1
-33;-5;31;0;1
-33;-5;32;0;1
-33;-5;37;1;1
-33;-5;39;0;1
-33;-4;18;0;1
-33;-4;20;1;1
-33;-4;24;0;1
-33;-4;25;0;1
-33;-4;26;0;1
-33;-4;31;0;1
-33;-4;32;0;1
-33;-4;34;0;1
-33;-4;36;0;1
-33;-4;39;0;1
-33;-3;12;1;1
-33;-3;13;0;1
-33;-3;15;1;1
-33;-3;16;0;1
-33;-3;18;0;1
-33;-3;19;0;1
-33;-3;21;1;1
-33;-3;24;1;1
-33;-3;25;1;1
-33;-3;27;0;1
-33;-3;30;1;1
-33;-3;34;0;1
-33;-3;36;1;1
-33;-3;38;0;1
-33;-3;39;0;1
-33;-2;13;1;1
-33;-2;14;0;1
-33;-2;16;0;1
-33;-2;18;0;1
-33;-2;20;1;1
-33;-2;23;1;1
-33;-2;25;1;1
-33;-2;26;1;1
-33;-2;29;0;1
-33;-2;32;0;1
-33;-2;37;0;1
-33;-2;38;0;1
-33;-2;39;0;1
-33;-1;12;0;1
-33;-1;18;1;1
-33;-1;19;1;1
-33;-1;21;1;1
-33;-1;26;0;1
-33;-1;29;0;1
-33;-1;32;1;1
-33;-1;34;1;1
-33;-1;36;0;1
-33;0;12;0;1
-33;0;13;0;1
-33;0;14;0;1
-33;0;15;1;1
-33;0;19;1;1
-33;0;20;1;1
-33;0;23;0;1
-33;0;25;1;1
-33;0;26;0;1
-33;0;27;1;1
-33;0;30;0;1
-33;0;33;0;1
-33;0;38;0;1
-33;0;39;1;1
-33;1;13;0;1
-33;1;14;0;1
-33;1;17;0;1
-33;1;18;0;1
-33;1;21;1;1
-33;1;23;0;1
-33;1;24;1;1
-33;1;28;0;1
-33;1;31;1;1
-33;1;32;0;1
-33;1;33;1;1
-33;1;36;1;1
-33;1;37;1;1
-33;2;13;0;1
-33;2;16;1;1
-33;2;17;0;1
-33;2;20;1;1
-33;2;24;1;1
-33;2;25;1;1
-33;2;26;0;1
-33;2;27;1;1
-33;2;29;1;1
-33;2;31;1;1
-33;2;36;0;1
-33;2;37;1;1
-33;2;38;0;1
-33;3;12;1;1
-33;3;24;1;1
-33;3;26;1;1
-33;3;27;0;1
-33;3;28;1;1
-33;3;29;1;1
-33;3;36;0;1
-33;3;37;1;1
-33;3;38;0;1
-33;3;39;0;1
-33;4;16;0;1
-33;4;17;0;1
-33;4;18;1;1
-33;4;19;0;1
-33;4;21;1;1
-33;4;23;0;1
-33;4;24;1;1
-33;4;27;1;1
-33;4;30;1;1
-33;5;12;1;1
-33;5;13;1;1
-33;5;16;1;1
-33;5;17;0;1
-33;5;18;0;1
-33;5;22;1;1
-33;5;25;1;1
-33;5;26;1;1
-33;5;32;0;1
-33;5;35;1;1
-33;5;36;1;1
-33;5;37;1;1
-33;6;18;1;1
-33;6;19;1;1
-33;6;21;1;1
-33;6;22;0;1
-33;6;23;0;1
-33;6;25;1;1
-33;6;29;0;1
-33;6;37;0;1
-33;7;12;0;1
-33;7;16;1;1
-33;7;17;0;1
-33;7;19;0;1
-33;7;28;1;1
-33;7;29;0;1
-33;7;30;1;1
-33;7;32;1;1
-33;7;33;0;1
-33;7;34;0;1
-33;8;12;0;1
-33;8;13;0;1
-33;8;18;1;1
-33;8;20;0;1
-33;8;21;1;1
-33;8;23;0;1
-33;8;25;1;1
-33;8;26;0;1
-33;8;27;0;1
-33;8;28;1;1
-33;8;29;1;1
-33;8;30;1;1
-33;8;35;0;1
-33;8;36;0;1
-33;8;37;0;1
-33;8;39;1;1
-33;9;14;1;1
-33;9;15;0;1
-33;9;18;1;1
-33;9;19;1;1
-33;9;24;1;1
-33;9;31;1;1
-33;9;32;1;1
-33;9;34;1;1
-33;10;12;0;1
-33;10;15;0;1
-33;10;17;1;1
-33;10;29;1;1
-33;10;31;0;1
-33;10;34;1;1
-33;10;39;0;1
-33;11;12;1;1
-33;11;14;1;1
-33;11;15;1;1
-33;11;18;0;1
-33;11;21;1;1
-33;11;22;0;1
-33;11;24;0;1
-33;11;25;1;1
-33;11;26;1;1
-33;11;28;1;1
-33;11;30;1;1
-33;11;33;0;1
-33;11;34;0;1
-33;11;37;1;1
-33;12;12;1;1
-33;12;18;1;1
-33;12;22;1;1
-33;12;27;1;1
-33;12;28;0;1
-33;12;29;1;1
-33;12;31;0;1
-33;12;32;0;1
-33;12;34;1;1
-33;12;36;0;1
-33;12;37;0;1
-33;13;13;0;1
-33;13;15;0;1
-33;13;18;0;1
-33;13;19;0;1
-33;13;22;1;1
-33;13;24;0;1
-33;13;28;0;1
-33;13;29;1;1
-33;13;30;0;1
-33;13;32;0;1
-33;13;36;0;1
-32;-13;15;0;1
-32;-13;16;1;1
-32;-13;20;1;1
-32;-13;21;0;1
-32;-13;27;0;1
-32;-13;30;1;1
-32;-13;31;1;1
-32;-13;35;0;1
-32;-12;13;1;1
-32;-12;20;1;1
-32;-12;25;0;1
-32;-12;26;0;1
-32;-12;31;0;1
-32;-12;32;0;1
-32;-12;34;0;1
-32;-12;35;0;1
-32;-12;36;1;1
-32;-11;13;0;1
-32;-11;15;0;1
-32;-11;16;0;1
-32;-11;19;1;1
-32;-11;20;0;1
-32;-11;21;1;1
-32;-11;22;0;1
-32;-11;26;1;1
-32;-11;28;0;1
-32;-11;31;0;1
-32;-11;36;0;1
-32;-11;39;1;1
-32;-10;18;1;1
-32;-10;19;1;1
-32;-10;20;1;1
-32;-10;21;1;1
-32;-10;25;0;1
-32;-10;27;1;1
-32;-10;29;0;1
-32;-10;31;1;1
-32;-10;33;0;1
-32;-10;35;0;1
-32;-9;20;1;1
-32;-9;21;1;1
-32;-9;22;0;1
-32;-9;24;0;1
-32;-9;26;0;1
-32;-9;27;0;1
-32;-9;28;0;1
-32;-9;29;0;1
-32;-9;32;0;1
-32;-9;33;0;1
-32;-9;35;1;1
-32;-9;39;1;1
-32;-8;16;1;1
-32;-8;19;1;1
-32;-8;20;1;1
-32;-8;22;1;1
-32;-8;25;0;1
-32;-8;28;0;1
-32;-8;30;0;1
-32;-8;32;0;1
-32;-8;37;0;1
-32;-7;15;0;1
-32;-7;16;1;1
-32;-7;17;1;1
-32;-7;18;1;1
-32;-7;20;0;1
-32;-7;24;1;1
-32;-7;25;1;1
-32;-7;28;0;1
-32;-7;29;0;1
-32;-7;31;0;1
-32;-7;34;1;1
-32;-7;37;0;1
-32;-7;39;0;1
-32;-6;13;0;1
-32;-6;15;0;1
-32;-6;16;0;1
-32;-6;17;1;1
-32;-6;18;1;1
-32;-6;22;0;1
-32;-6;23;0;1
-32;-6;25;1;1
-32;-6;27;1;1
-32;-6;29;1;1
-32;-6;30;0;1
-32;-6;32;1;1
-32;-6;35;0;1
-32;-6;38;1;1
-32;-5;13;1;1
-32;-5;16;1;1
-32;-5;20;0;1
-32;-5;21;0;1
-32;-5;25;1;1
-32;-5;26;0;1
-32;-5;28;1;1
-32;-5;29;0;1
-32;-5;30;1;1
-32;-5;32;0;1
-32;-5;33;1;1
-32;-5;35;1;1
-32;-5;36;0;1
-32;-5;39;1;1
-32;-4;12;1;1
-32;-4;13;1;1
-32;-4;15;0;1
-32;-4;19;1;1
-32;-4;22;0;1
-32;-4;23;1;1
-32;-4;25;1;1
-32;-4;28;0;1
-32;-4;30;1;1
-32;-4;33;0;1
-32;-4;35;1;1
-32;-4;36;0;1
-32;-4;37;0;1
-32;-4;38;0;1
-32;-4;39;0;1
-32;-3;15;0;1
-32;-3;18;1;1
-32;-3;22;0;1
-32;-3;29;1;1
-32;-3;30;0;1
-32;-3;33;1;1
-32;-3;35;1;1
-32;-3;37;1;1
-32;-3;39;0;1
-32;-2;12;0;1
-32;-2;14;1;1
-32;-2;16;0;1
-32;-2;17;0;1
-32;-2;18;0;1
-32;-2;19;0;1
-32;-2;20;1;1
-32;-2;22;0;1
-32;-2;23;0;1
-32;-2;26;0;1
-32;-2;28;0;1
-32;-2;33;0;1
-32;-2;36;0;1
-32;-1;17;0;1
-32;-1;20;0;1
-32;-1;21;0;1
-32;-1;24;0;1
-32;-1;31;0;1
-32;-1;32;1;1
-32;-1;34;0;1
-32;-1;35;1;1
-32;-1;37;1;1
-32;-1;39;1;1
-32;0;13;0;1
-32;0;14;0;1
-32;0;19;1;1
-32;0;21;0;1
-32;0;29;1;1
-32;0;30;0;1
-32;0;31;1;1
-32;0;32;1;1
-32;0;33;0;1
-32;0;37;0;1
-32;0;39;0;1
-32;1;15;1;1
-32;1;18;1;1
-32;1;19;0;1
-32;1;20;1;1
-32;1;24;1;1
-32;1;28;1;1
-32;1;31;1;1
-32;1;36;0;1
-32;1;38;0;1
-32;1;39;0;1
-32;2;12;0;1
-32;2;16;0;1
-32;2;19;0;1
-32;2;21;0;1
-32;2;22;1;1
-32;2;23;1;1
-32;2;24;1;1
-32;2;27;1;1
-32;2;29;0;1
-32;2;30;1;1
-32;2;31;1;1
-32;2;33;0;1
-32;2;36;1;1
-32;2;39;0;1
-32;3;14;0;1
-32;3;15;0;1
-32;3;19;0;1
-32;3;21;1;1
-32;3;22;0;1
-32;3;28;1;1
-32;3;29;0;1
-32;3;31;1;1
-32;3;32;0;1
-32;3;36;0;1
-32;3;37;0;1
-32;3;38;0;1
-32;4;14;0;1
-32;4;15;0;1
-32;4;16;1;1
-32;4;17;1;1
-32;4;18;1;1
-32;4;19;1;1
-32;4;23;0;1
-32;4;28;1;1
-32;4;30;0;1
-32;4;31;1;1
-32;4;37;1;1
-32;4;38;1;1
-32;5;13;1;1
-32;5;18;0;1
-32;5;21;1;1
-32;5;23;0;1
-32;5;27;0;1
-32;5;32;0;1
-32;5;34;1;1
-32;5;35;1;1
-32;5;37;0;1
-32;6;13;0;1
-32;6;17;0;1
-32;6;18;0;1
-32;6;21;1;1
-32;6;23;0;1
-32;6;24;1;1
-32;6;25;1;1
-32;6;26;0;1
-32;6;30;0;1
-32;6;32;1;1
-32;6;35;0;1
-32;6;37;0;1
-32;6;38;0;1
-32;6;39;0;1
-32;7;15;0;1
-32;7;18;0;1
-32;7;19;1;1
-32;7;21;1;1
-32;7;24;1;1
-32;7;28;1;1
-32;7;29;0;1
-32;7;34;1;1
-32;7;35;0;1
-32;7;37;0;1
-32;8;13;0;1
-32;8;17;1;1
-32;8;20;1;1
-32;8;21;1;1
-32;8;30;0;1
-32;8;33;0;1
-32;8;36;1;1
-32;9;12;0;1
-32;9;15;1;1
-32;9;16;1;1
-32;9;18;1;1
-32;9;19;1;1
-32;9;21;0;1
-32;9;26;1;1
-32;9;27;0;1
-32;9;29;0;1
-32;9;30;0;1
-32;9;32;1;1
-32;9;33;0;1
-32;9;36;1;1
-32;9;38;1;1
-32;9;39;1;1
-32;10;12;1;1
-32;10;14;0;1
-32;10;15;1;1
-32;10;16;0;1
-32;10;20;0;1
-32;10;22;1;1
-32;10;26;0;1
-32;10;27;0;1
-32;10;30;0;1
-32;10;33;0;1
-32;10;37;0;1
-32;10;39;0;1
-32;11;14;0;1
-32;11;16;1;1
-32;11;17;1;1
-32;11;20;1;1
-32;11;26;0;1
-32;11;29;1;1
-32;11;30;1;1
-32;11;31;1;1
-32;11;34;1;1
-32;11;35;0;1
-32;11;37;1;1
-32;11;38;0;1
-32;11;39;1;1
-32;12;13;1;1
-32;12;14;0;1
-32;12;17;1;1
-32;12;18;1;1
-32;12;24;1;1
-32;12;26;0;1
-32;12;27;0;1
-32;12;30;0;1
-32;12;35;0;1
-32;12;36;0;1
-32;12;38;0;1
-32;13;16;1;1
-32;13;17;1;1
-32;13;19;1;1
-32;13;20;1;1
-32;13;23;1;1
-32;13;26;0;1
-32;13;29;1;1
-32;13;30;1;1
-32;13;31;1;1
-32;13;32;0;1
-32;13;33;0;1
-32;13;34;0;1
-32;13;35;1;1
-32;13;36;0;1
-32;13;38;1;1
-32;13;39;0;1
-31;-13;12;0;1
-31;-13;14;1;1
-31;-13;16;0;1
-31;-13;18;0;1
-31;-13;20;0;1
-31;-13;24;1;1
-31;-13;26;0;1
-31;-13;27;1;1
-31;-13;28;0;1
-31;-13;32;0;1
-31;-13;35;1;1
-31;-13;37;0;1
-31;-12;12;0;1
-31;-12;15;1;1
-31;-12;18;1;1
-31;-12;21;0;1
-31;-12;22;0;1
-31;-12;26;0;1
-31;-12;28;1;1
-31;-12;30;0;1
-31;-12;31;0;1
-31;-12;34;1;1
-31;-12;37;0;1
-31;-11;12;0;1
-31;-11;15;1;1
-31;-11;17;0;1
-31;-11;19;1;1
-31;-11;21;1;1
-31;-11;22;1;1
-31;-11;24;0;1
-31;-11;27;1;1
-31;-11;29;1;1
-31;-11;30;1;1
-31;-11;31;1;1
-31;-11;34;0;1
-31;-11;35;0;1
-31;-11;36;0;1
-31;-11;37;1;1
-31;-11;38;0;1
-31;-10;12;1;1
-31;-10;14;0;1
-31;-10;15;0;1
-31;-10;16;0;1
-31;-10;17;0;1
-31;-10;19;0;1
-31;-10;21;0;1
-31;-10;28;0;1
-31;-10;29;0;1
-31;-10;30;0;1
-31;-10;31;1;1
-31;-10;33;1;1
-31;-10;35;0;1
-31;-10;36;1;1
-31;-10;37;0;1
-31;-10;38;1;1
-31;-9;13;1;1
-31;-9;14;0;1
-31;-9;16;0;1
-31;-9;17;1;1
-31;-9;18;0;1
-31;-9;19;0;1
-31;-9;21;0;1
-31;-9;22;1;1
-31;-9;25;1;1
-31;-9;27;1;1
-31;-9;29;1;1
-31;-9;30;1;1
-31;-9;32;1;1
-31;-9;33;1;1
-31;-9;36;1;1
-31;-9;38;1;1
-31;-8;13;0;1
-31;-8;14;1;1
-31;-8;16;0;1
-31;-8;17;0;1
-31;-8;23;0;1
-31;-8;24;0;1
-31;-8;26;1;1
-31;-8;27;0;1
-31;-8;34;0;1
-31;-8;37;0;1
-31;-7;15;1;1
-31;-7;16;1;1
-31;-7;18;0;1
-31;-7;19;0;1
-31;-7;20;0;1
-31;-7;21;1;1
-31;-7;27;1;1
-31;-7;28;0;1
-31;-7;33;1;1
-31;-7;38;1;1
-31;-7;39;0;1
-31;-6;12;1;1
-31;-6;14;0;1
-31;-6;15;0;1
-31;-6;16;1;1
-31;-6;22;0;1
-31;-6;23;1;1
-31;-6;27;0;1
-31;-6;28;0;1
-31;-6;29;0;1
-31;-6;30;1;1
-31;-6;37;0;1
-31;-6;38;1;1
-31;-6;39;0;1
-31;-5;13;1;1
-31;-5;16;1;1
-31;-5;17;1;1
-31;-5;18;0;1
-31;-5;20;0;1
-31;-5;23;1;1
-31;-5;25;0;1
-31;-5;26;1;1
-31;-5;28;0;1
-31;-5;30;1;1
-31;-5;31;0;1
-31;-5;35;1;1
-31;-5;38;1;1
-31;-4;12;1;1
-31;-4;13;1;1
-31;-4;16;0;1
-31;-4;17;1;1
-31;-4;18;0;1
-31;-4;20;0;1
-31;-4;25;0;1
-31;-4;26;1;1
-31;-4;28;1;1
-31;-4;31;0;1
-31;-4;33;1;1
-31;-4;34;0;1
-31;-4;36;0;1
-31;-4;37;0;1
-31;-3;14;0;1
-31;-3;15;1;1
-31;-3;16;1;1
-31;-3;19;0;1
-31;-3;21;1;1
-31;-3;22;1;1
-31;-3;28;1;1
-31;-3;35;0;1
-31;-3;36;0;1
-31;-3;37;1;1
-31;-3;38;0;1
-31;-3;39;0;1
-31;-2;12;1;1
-31;-2;13;1;1
-31;-2;14;1;1
-31;-2;16;1;1
-31;-2;18;0;1
-31;-2;21;0;1
-31;-2;23;1;1
-31;-2;24;0;1
-31;-2;25;1;1
-31;-2;26;1;1
-31;-2;28;0;1
-31;-2;29;1;1
-31;-2;30;1;1
-31;-2;31;1;1
-31;-2;32;1;1
-31;-2;33;1;1
-31;-2;36;0;1
-31;-1;13;1;1
-31;-1;15;1;1
-31;-1;17;1;1
-31;-1;18;1;1
-31;-1;22;1;1
-31;-1;26;0;1
-31;-1;29;0;1
-31;-1;30;0;1
-31;-1;32;1;1
-31;-1;35;0;1
-31;-1;37;0;1
-31;-1;38;0;1
-31;0;14;1;1
-31;0;16;1;1
-31;0;17;0;1
-31;0;18;0;1
-31;0;20;0;1
-31;0;22;1;1
-31;0;23;0;1
-31;0;25;0;1
-31;0;26;1;1
-31;0;32;0;1
-31;0;33;1;1
-31;0;37;1;1
-31;0;38;0;1
-31;0;39;0;1
-31;1;12;0;1
-31;1;15;1;1
-31;1;16;1;1
-31;1;17;1;1
-31;1;18;0;1
-31;1;22;0;1
-31;1;30;0;1
-31;1;31;1;1
-31;1;32;1;1
-31;1;34;0;1
-31;1;35;0;1
-31;1;38;1;1
-31;1;39;1;1
-31;2;13;0;1
-31;2;16;0;1
-31;2;17;0;1
-31;2;21;1;1
-31;2;23;1;1
-31;2;25;0;1
-31;2;28;1;1
-31;2;29;0;1
-31;2;31;0;1
-31;3;16;0;1
-31;3;17;0;1
-31;3;20;0;1
-31;3;27;0;1
-31;3;29;0;1
-31;3;30;1;1
-31;4;14;0;1
-31;4;16;1;1
-31;4;17;0;1
-31;4;18;1;1
-31;4;25;1;1
-31;4;29;1;1
-31;4;35;0;1
-31;4;36;0;1
-31;5;12;1;1
-31;5;14;1;1
-31;5;17;0;1
-31;5;19;1;1
-31;5;20;0;1
-31;5;22;1;1
-31;5;24;0;1
-31;5;25;0;1
-31;5;26;0;1
-31;5;27;1;1
-31;5;28;0;1
-31;5;33;1;1
-31;5;35;1;1
-31;5;37;0;1
-31;6;15;1;1
-31;6;16;0;1
-31;6;17;0;1
-31;6;19;0;1
-31;6;21;0;1
-31;6;28;1;1
-31;6;29;1;1
-31;6;30;1;1
-31;6;32;0;1
-31;7;14;1;1
-31;7;18;0;1
-31;7;19;1;1
-31;7;23;1;1
-31;7;24;1;1
-31;7;25;1;1
-31;7;31;0;1
-31;7;33;0;1
-31;8;12;0;1
-31;8;17;0;1
-31;8;20;1;1
-31;8;21;1;1
-31;8;27;1;1
-31;8;28;1;1
-31;8;30;0;1
-31;8;31;1;1
-31;8;36;0;1
-31;8;37;0;1
-31;8;38;0;1
-31;9;12;0;1
-31;9;16;1;1
-31;9;17;0;1
-31;9;18;0;1
-31;9;21;0;1
-31;9;22;1;1
-31;9;23;1;1
-31;9;26;1;1
-31;9;29;0;1
-31;9;31;0;1
-31;9;32;0;1
-31;9;33;0;1
-31;9;35;0;1
-31;9;36;1;1
-31;9;38;0;1
-31;10;12;1;1
-31;10;15;1;1
-31;10;21;0;1
-31;10;22;0;1
-31;10;24;0;1
-31;10;27;0;1
-31;10;31;1;1
-31;10;32;1;1
-31;10;34;0;1
-31;10;37;0;1
-31;10;38;0;1
-31;10;39;1;1
-31;11;12;1;1
-31;11;13;0;1
-31;11;17;1;1
-31;11;19;1;1
-31;11;21;0;1
-31;11;22;1;1
-31;11;24;1;1
-31;11;25;1;1
-31;11;28;0;1
-31;11;30;1;1
-31;11;31;0;1
-31;11;34;0;1
-31;11;36;1;1
-31;11;37;0;1
-31;11;38;1;1
-31;11;39;0;1
-31;12;12;0;1
-31;12;13;0;1
-31;12;18;0;1
-31;12;20;1;1
-31;12;24;0;1
-31;12;25;0;1
-31;12;28;0;1
-31;12;31;0;1
-31;12;33;1;1
-31;12;34;0;1
-31;12;36;0;1
-31;12;37;0;1
-31;12;39;1;1
-31;13;12;0;1
-31;13;14;0;1
-31;13;15;1;1
-31;13;17;0;1
-31;13;18;1;1
-31;13;19;1;1
-31;13;20;1;1
-31;13;24;1;1
-31;13;25;1;1
-31;13;27;0;1
-31;13;29;1;1
-31;13;31;1;1
-31;13;34;1;1
-31;13;37;0;1
-30;-13;13;0;1
-30;-13;16;1;1
-30;-13;20;1;1
-30;-13;22;1;1
-30;-13;24;1;1
-30;-13;27;1;1
-30;-13;28;1;1
-30;-13;30;0;1
-30;-13;31;1;1
-30;-13;32;0;1
-30;-13;33;1;1
-30;-13;35;0;1
-30;-13;37;1;1
-30;-12;13;1;1
-30;-12;21;0;1
-30;-12;27;1;1
-30;-12;30;0;1
-30;-12;34;0;1
-30;-12;38;0;1
-30;-11;13;0;1
-30;-11;14;0;1
-30;-11;16;0;1
-30;-11;18;0;1
-30;-11;19;1;1
-30;-11;22;1;1
-30;-11;25;1;1
-30;-11;26;1;1
-30;-11;32;1;1
-30;-11;33;0;1
-30;-11;36;0;1
-30;-11;37;1;1
-30;-11;39;0;1
-30;-10;12;1;1
-30;-10;13;0;1
-30;-10;16;0;1
-30;-10;18;1;1
-30;-10;19;0;1
-30;-10;21;1;1
-30;-10;23;1;1
-30;-10;27;0;1
-30;-10;29;0;1
-30;-10;31;1;1
-30;-10;35;0;1
-30;-10;38;0;1
-30;-9;15;0;1
