x;y;z;E;n
-32;-6;33;1;1
-32;-3;32;1;1
-27;13;31;1;1
-29;5;30;1;1
-15;-5;16;1;1
-19;5;20;1;1
-22;8;24;1;1
-28;6;29;1;1
-21;4;22;1;1
-30;1;30;1;1
-21;7;23;1;1
-34;-7;35;1;1
-21;6;23;1;1
-31;-2;32;1;1
-23;9;26;1;1
-27;7;29;1;1
-31;-2;31;1;1
-31;-2;31;1;1
-14;-11;19;1;1
-30;0;31;1;1
-34;-7;35;1;1
-16;8;19;1;1
-19;5;20;1;1
-33;-5;34;1;1
-27;8;29;1;1
-30;0;31;1;1
-21;6;23;1;1
-18;8;20;1;1
-15;-10;19;1;1
-27;12;31;1;1
-28;5;30;1;1
-31;-7;33;1;1
-29;5;30;1;1
-33;-10;35;1;1
-14;-2;14;1;1
-28;-3;29;1;1
-35;9;37;1;1
-34;12;37;1;1
-34;8;36;1;1
-29;-1;30;1;1
-25;-13;29;1;1
-19;0;20;1;1
-34;12;37;1;1
-25;-2;26;1;1
-17;0;17;1;1
-26;13;30;1;1
-34;-5;36;1;1
-20;7;22;1;1
-31;-7;33;1;1
-26;12;30;1;1
-26;7;29;1;1
-22;5;24;1;1
-34;-5;36;1;1
-32;7;34;1;1
-15;-9;19;1;1
-27;1;29;1;1
-16;8;19;1;1
-21;-1;22;1;1
-23;4;24;1;1
-23;-11;27;1;1
-24;2;26;1;1
-26;-4;28;1;1
-23;2;24;1;1
-32;11;36;1;1
-30;4;32;1;1
-22;7;25;1;1
-18;-1;19;1;1
-16;0;17;1;1
-25;-1;26;1;1
-28;0;29;1;1
-34;-3;36;1;1
-34;-3;36;1;1
-26;-5;29;1;1
-33;0;36;1;1
-27;-2;29;1;1
-27;10;31;1;1
-32;6;34;1;1
-16;5;18;1;1
-33;8;36;1;1
-32;-7;35;1;1
-29;-1;30;1;1
-25;-12;30;1;1
-14;-10;18;1;1
-23;5;25;1;1
-19;-1;21;1;1
-24;10;28;1;1
-23;6;25;1;1
-25;10;29;1;1
-27;6;29;1;1
-18;7;21;1;1
-25;11;29;1;1
-26;9;29;1;1
-24;10;28;1;1
-25;9;29;1;1
-29;11;33;1;1
-22;-8;26;1;1
-26;-5;28;1;1
-15;2;16;1;1
-21;8;24;1;1
-25;13;31;1;1
-29;11;33;1;1
-27;-3;29;1;1
-25;11;29;1;1
-29;-3;32;1;1
-25;9;29;1;1
-23;0;25;1;1
-23;-8;27;1;1
-22;9;26;1;1
-22;3;25;1;1
-19;8;22;1;1
-15;2;16;1;1
-24;10;29;1;1
-20;12;26;1;1
-25;12;30;1;1
-34;-8;38;1;1
-24;-10;29;1;1
-20;9;24;1;1
-32;10;37;1;1
-29;11;33;1;1
-24;10;29;1;1
-24;-10;28;1;1
-25;-11;30;1;1
-19;1;21;1;1
-28;1;31;1;1
-14;7;18;1;1
-30;-3;33;1;1
-25;9;29;1;1
-27;0;30;1;1
-25;10;30;1;1
-28;-2;31;1;1
-29;-4;32;1;1
-14;2;16;1;1
-14;2;16;1;1
-19;10;24;1;1
-31;6;35;1;1
-17;7;20;1;1
-32;5;35;1;1
-19;10;24;1;1
-31;6;35;1;1
-23;-6;26;1;1
-22;3;25;1;1
-30;7;34;1;1
-24;10;29;1;1
-32;6;36;1;1
-31;6;35;1;1
-16;6;19;1;1
-17;13;24;1;1
-18;13;25;1;1
-31;6;35;1;1
-26;6;29;1;1
-31;4;35;1;1
-25;11;30;1;1
-27;-4;31;1;1
-24;11;30;1;1
-24;-9;29;1;1
-32;11;38;1;1
-23;0;26;1;1
-31;1;35;1;1
-14;-9;19;1;1
-23;-8;27;1;1
-24;10;29;1;1
-18;13;25;1;1
-31;2;34;1;1
-23;11;29;1;1
-18;13;25;1;1
-19;8;24;1;1
-24;3;27;1;1
-28;8;32;1;1
-30;5;34;1;1
-28;6;32;1;1
-18;5;21;1;1
-22;4;25;1;1
-25;4;28;1;1
-24;9;30;1;1
-18;5;21;1;1
-29;-6;33;1;1
-22;3;25;1;1
-24;3;27;1;1
-14;-4;16;1;1
-23;9;28;1;1
-25;13;32;1;1
-18;5;21;1;1
-34;-2;39;1;1
-26;-11;32;1;1
-24;9;30;1;1
-23;9;28;1;1
-19;13;26;1;1
-30;5;34;1;1
-19;-3;22;1;1
-18;1;21;1;1
-19;9;24;1;1
-16;-2;19;1;1
-24;9;29;1;1
-27;0;31;1;1
-30;5;35;1;1
-30;6;35;1;1
-30;6;35;1;1
-27;0;30;1;1
-15;0;17;1;1
-31;1;35;1;1
-14;2;16;1;1
-27;-3;32;1;1
-30;0;34;1;1
-24;13;31;1;1
-31;3;36;1;1
-30;5;35;1;1
-22;9;28;1;1
-17;7;21;1;1
-22;9;27;1;1
-16;7;20;1;1
-33;-2;38;1;1
-24;13;31;1;1
-23;1;26;1;1
-30;4;35;1;1
-24;13;31;1;1
-22;13;29;1;1
-23;8;29;1;1
-17;7;21;1;1
-25;8;30;1;1
-22;11;28;1;1
-23;13;30;1;1
-23;11;29;1;1
-14;1;16;1;1
-27;2;31;1;1
-15;-4;18;1;1
-20;9;25;1;1
-23;11;30;1;1
-14;1;16;1;1
-23;11;30;1;1
-16;11;22;1;1
-20;9;25;1;1
-24;12;31;1;1
-24;3;28;1;1
-31;8;37;1;1
-22;0;25;1;1
-22;0;26;1;1
-13;1;15;1;1
-16;7;21;1;1
-22;-6;26;1;1
-24;-11;30;1;1
-16;1;18;1;1
-29;5;35;1;1
-17;6;21;1;1
-28;4;33;1;1
-17;13;25;1;1
-16;1;18;1;1
-14;1;16;1;1
-22;2;25;1;1
-24;10;30;1;1
-27;6;32;1;1
-14;1;16;1;1
-32;-4;38;1;1
-17;6;21;1;1
-17;6;22;1;1
-25;8;31;1;1
-15;13;24;1;1
-15;13;24;1;1
-28;-5;33;1;1
-18;10;25;1;1
-24;7;29;1;1
-24;1;28;1;1
-17;-8;23;1;1
-28;8;35;1;1
-24;1;29;1;1
-23;1;27;1;1
-20;9;26;1;1
-28;2;33;1;1
-22;2;26;1;1
-19;9;25;1;1
-15;12;23;1;1
-13;0;16;1;1
-17;6;22;1;1
-25;-13;34;1;1
-32;-2;38;1;1
-20;3;24;1;1
-19;-5;23;1;1
-20;9;27;1;1
-16;6;21;1;1
-18;9;25;1;1
-17;6;22;1;1
-23;13;32;1;1
-16;6;21;1;1
-18;4;22;1;1
-19;2;23;1;1
-26;0;31;1;1
-14;13;22;1;1
-23;3;28;1;1
-18;10;24;1;1
-18;3;23;1;1
-18;10;25;1;1
-18;10;24;1;1
-19;2;23;1;1
-18;10;25;1;1
-14;1;17;1;1
-27;6;33;1;1
-23;13;32;1;1
-24;12;33;1;1
-18;-5;23;1;1
-16;-2;20;1;1
-16;12;25;1;1
-23;13;32;1;1
-18;-6;24;1;1
-18;9;25;1;1
-29;0;35;1;1
-18;10;26;1;1
-19;3;23;1;1
-19;10;27;1;1
-26;0;32;1;1
-23;-11;31;1;1
-27;6;34;1;1
-20;1;25;1;1
-22;-8;28;1;1
-23;3;28;1;1
-18;8;24;1;1
-17;7;23;1;1
-17;-2;21;1;1
-13;12;22;1;1
-15;0;19;1;1
-24;9;31;1;1
-24;12;33;1;1
-24;-9;31;1;1
-31;0;38;1;1
-28;0;35;1;1
-26;0;32;1;1
-26;-5;33;1;1
-21;0;26;1;1
-17;10;25;1;1
-24;12;33;1;1
-23;3;29;1;1
-14;1;17;1;1
-14;1;17;1;1
-29;7;36;1;1
-23;1;28;1;1
-17;10;25;1;1
-28;13;38;1;1
-31;0;39;1;1
-14;-11;23;1;1
-22;2;27;1;1
-14;12;23;1;1
-25;0;32;1;1
-17;7;23;1;1
-21;-6;28;1;1
-13;5;18;1;1
-18;12;28;1;1
-27;1;34;1;1
-26;0;33;1;1
-16;9;24;1;1
-19;-10;27;1;1
-17;9;24;1;1
-16;-12;25;1;1
-26;12;37;1;1
-16;13;26;1;1
-16;7;23;1;1
-24;-3;31;1;1
-18;13;28;1;1
-19;3;24;1;1
-17;-2;22;1;1
-17;9;25;1;1
-27;7;35;1;1
-15;7;21;1;1
-19;3;24;1;1
-16;6;23;1;1
-23;11;32;1;1
-28;0;35;1;1
-24;-8;32;1;1
-27;1;34;1;1
-24;-13;35;1;1
-18;13;28;1;1
-23;5;31;1;1
-17;7;24;1;1
-16;7;23;1;1
-17;-4;22;1;1
-27;0;34;1;1
-23;8;32;1;1
-23;9;32;1;1
-13;12;24;1;1
-15;-10;23;1;1
-24;0;31;1;1
-24;-1;31;1;1
-19;0;25;1;1
-15;10;24;1;1
-21;2;28;1;1
-26;11;37;1;1
-20;12;31;1;1
-27;0;36;1;1
-27;11;38;1;1
-18;3;23;1;1
-18;10;27;1;1
-13;2;17;1;1
-18;12;28;1;1
-16;9;24;1;1
-23;-4;31;1;1
-26;5;35;1;1
-20;-5;28;1;1
-23;8;32;1;1
-13;-11;23;1;1
-23;8;33;1;1
-20;1;27;1;1
-26;7;35;1;1
-27;0;36;1;1
-17;3;23;1;1
-20;-5;27;1;1
-26;4;35;1;1
-23;9;33;1;1
-23;0;31;1;1
-14;-11;24;1;1
-15;7;23;1;1
-14;10;24;1;1
-14;8;22;1;1
-23;9;33;1;1
-14;8;22;1;1
-14;11;24;1;1
-15;7;23;1;1
-20;-3;28;1;1
-26;4;35;1;1
-22;9;32;1;1
-15;8;23;1;1
-23;9;34;1;1
-14;8;22;1;1
-14;10;24;1;1
-26;1;35;1;1
-23;1;31;1;1
-25;1;34;1;1
-15;7;23;1;1
-22;9;32;1;1
-15;10;25;1;1
-23;9;33;1;1
-23;9;33;1;1
-18;2;25;1;1
-14;10;23;1;1
-23;-3;32;1;1
-24;-4;33;1;1
-21;0;29;1;1
-22;-5;31;1;1
-25;-4;34;1;1
-24;9;36;1;1
-16;8;24;1;1
-19;0;26;1;1
-21;9;31;1;1
-23;0;32;1;1
-22;0;29;1;1
-22;-5;31;1;1
-15;10;24;1;1
-27;2;37;1;1
-16;6;24;1;1
-24;10;36;1;1
-22;0;31;1;1
-14;8;22;1;1
-17;8;26;1;1
-16;7;24;1;1
-25;4;35;1;1
-18;2;25;1;1
-15;8;24;1;1
-22;1;31;1;1
-13;-12;25;1;1
-22;0;31;1;1
-16;7;24;1;1
-14;10;25;1;1
-19;0;27;1;1
-26;3;36;1;1
-23;1;32;1;1
-22;5;31;1;1
-16;6;24;1;1
-24;-12;38;1;1
-16;6;24;1;1
-22;7;32;1;1
-25;6;36;1;1
-24;-3;34;1;1
-22;5;32;1;1
-16;8;25;1;1
-17;7;27;1;1
-25;2;35;1;1
-25;-6;35;1;1
-14;10;24;1;1
-22;6;32;1;1
-26;2;36;1;1
-17;6;24;1;1
-15;8;24;1;1
-16;12;29;1;1
-13;2;19;1;1
-26;7;38;1;1
-26;7;37;1;1
-22;12;36;1;1
-20;11;32;1;1
-16;7;24;1;1
-18;13;31;1;1
-27;5;38;1;1
-18;-1;25;1;1
-20;12;33;1;1
-21;-6;31;1;1
-26;9;38;1;1
-25;9;37;1;1
-15;6;23;1;1
-15;8;25;1;1
-14;9;24;1;1
-26;4;37;1;1
-18;7;27;1;1
-15;7;24;1;1
-21;4;31;1;1
-14;9;23;1;1
-14;9;24;1;1
-15;7;24;1;1
-15;10;25;1;1
-19;0;27;1;1
-15;8;25;1;1
-20;9;31;1;1
-15;8;25;1;1
-14;10;25;1;1
-15;8;24;1;1
-16;6;25;1;1
-24;9;37;1;1
-21;0;30;1;1
-14;9;24;1;1
-20;0;28;1;1
-22;8;33;1;1
-20;1;29;1;1
-26;7;39;1;1
-15;7;24;1;1
-22;1;32;1;1
-19;-13;33;1;1
-15;7;24;1;1
-19;-9;30;1;1
-21;7;32;1;1
-15;8;25;1;1
-15;2;21;1;1
-26;7;38;1;1
-22;9;33;1;1
-15;4;22;1;1
-13;10;24;1;1
-26;5;38;1;1
-24;4;36;1;1
-16;8;26;1;1
-22;8;34;1;1
-14;9;24;1;1
-14;11;26;1;1
-24;1;34;1;1
-19;-1;27;1;1
-22;9;34;1;1
-21;0;31;1;1
-17;5;25;1;1
-21;7;32;1;1
-20;1;29;1;1
-19;0;27;1;1
-13;2;20;1;1
-17;2;25;1;1
-24;-6;36;1;1
-20;5;30;1;1
-22;8;34;1;1
-22;-6;34;1;1
-15;5;23;1;1
-23;11;38;1;1
-22;13;37;1;1
-22;-3;33;1;1
-22;-5;33;1;1
-22;13;37;1;1
-25;7;38;1;1
-19;12;33;1;1
-20;0;29;1;1
-26;4;38;1;1
-22;-4;33;1;1
-25;7;38;1;1
-23;2;33;1;1
-22;2;33;1;1
-15;5;23;1;1
-14;11;26;1;1
-24;3;36;1;1
-19;1;27;1;1
-22;-10;36;1;1
-20;1;30;1;1
-13;11;25;1;1
-16;4;25;1;1
-23;-11;37;1;1
-24;0;35;1;1
-25;5;37;1;1
-15;7;25;1;1
-13;11;25;1;1
-14;11;26;1;1
-16;4;25;1;1
-13;11;26;1;1
-18;10;30;1;1
-23;5;35;1;1
-22;-1;33;1;1
-15;-1;23;1;1
-17;4;26;1;1
-20;1;29;1;1
-23;-5;34;1;1
-16;4;25;1;1
-16;3;25;1;1
-17;4;26;1;1
-24;7;37;1;1
-16;5;24;1;1
-22;-2;33;1;1
-17;12;31;1;1
-18;3;26;1;1
-24;0;36;1;1
-18;1;27;1;1
-22;-10;37;1;1
-19;3;29;1;1
-22;2;33;1;1
-26;3;38;1;1
-22;12;38;1;1
-23;-11;38;1;1
-20;2;30;1;1
-23;5;36;1;1
-22;-4;34;1;1
-22;-10;36;1;1
-23;5;36;1;1
-18;0;27;1;1
-18;13;34;1;1
-22;-1;33;1;1
-24;6;37;1;1
-17;4;26;1;1
-22;-10;36;1;1
-21;-10;35;1;1
-15;7;25;1;1
-22;-10;36;1;1
-24;5;37;1;1
-22;0;33;1;1
-18;2;27;1;1
-15;5;24;1;1
-16;4;25;1;1
-18;2;28;1;1
-16;2;24;1;1
-16;4;25;1;1
-17;2;26;1;1
-22;12;38;1;1
-21;-11;36;1;1
-17;12;32;1;1
-16;12;31;1;1
-24;3;36;1;1
-13;12;27;1;1
-14;11;27;1;1
-21;-11;36;1;1
-14;12;28;1;1
-14;12;28;1;1
-23;0;35;1;1
-20;2;30;1;1
-22;-11;37;1;1
-24;9;38;1;1
-23;0;35;1;1
-24;7;38;1;1
-18;2;28;1;1
-23;12;38;1;1
-22;0;34;1;1
-14;12;28;1;1
-25;0;37;1;1
-22;0;33;1;1
-23;0;35;1;1
-21;3;33;1;1
-18;-1;28;1;1
-19;3;29;1;1
-22;0;33;1;1
-23;3;35;1;1
-17;2;27;1;1
-18;-4;29;1;1
-21;3;32;1;1
-16;3;25;1;1
-24;7;38;1;1
-21;8;35;1;1
-18;10;31;1;1
-15;5;25;1;1
-25;4;39;1;1
-14;6;24;1;1
-16;4;25;1;1
-14;7;25;1;1
-14;5;23;1;1
-16;7;27;1;1
-16;3;25;1;1
-15;6;24;1;1
-14;6;24;1;1
-18;7;30;1;1
-19;2;30;1;1
-20;-12;37;1;1
-23;8;38;1;1
-22;-9;37;1;1
-21;-11;37;1;1
-14;7;25;1;1
-14;5;24;1;1
-22;11;38;1;1
-16;3;25;1;1
-19;-9;33;1;1
-23;3;37;1;1
-15;7;27;1;1
-19;1;31;1;1
-24;5;38;1;1
-16;4;26;1;1
-16;11;31;1;1
-15;5;25;1;1
-17;11;32;1;1
-16;3;25;1;1
-16;1;25;1;1
-19;2;30;1;1
-17;2;28;1;1
-23;2;37;1;1
-20;-6;33;1;1
-23;3;37;1;1
-23;3;37;1;1
-14;5;24;1;1
-23;-6;38;1;1
-23;2;37;1;1
-17;3;27;1;1
-22;2;36;1;1
-15;4;25;1;1
-13;10;27;1;1
-15;4;25;1;1
-14;4;24;1;1
-13;10;28;1;1
-22;1;36;1;1
-16;1;25;1;1
-15;12;32;1;1
-15;12;31;1;1
-21;-1;35;1;1
-18;-7;32;1;1
-13;10;28;1;1
-19;12;37;1;1
-13;6;24;1;1
-13;10;28;1;1
-18;0;29;1;1
-16;-6;28;1;1
-13;10;28;1;1
-19;2;32;1;1
-13;6;24;1;1
-22;-6;37;1;1
-14;5;25;1;1
-17;1;28;1;1
-18;13;38;1;1
-15;4;25;1;1
-13;6;25;1;1
-18;-4;31;1;1
-21;2;35;1;1
-20;-9;36;1;1
-19;6;33;1;1
-21;-5;36;1;1
-18;2;32;1;1
-14;4;24;1;1
-19;2;33;1;1
-18;4;31;1;1
-20;-9;38;1;1
-16;10;33;1;1
-20;-9;37;1;1
-21;-8;39;1;1
-19;0;33;1;1
-16;2;28;1;1
-14;12;31;1;1
-21;0;36;1;1
-14;1;24;1;1
-17;0;30;1;1
-20;1;35;1;1
-16;3;28;1;1
-15;0;26;1;1
-15;6;28;1;1
-17;2;30;1;1
-16;1;29;1;1
-14;10;30;1;1
-19;-1;34;1;1
-19;0;32;1;1
-20;0;34;1;1
-19;-1;33;1;1
-21;2;37;1;1
-22;-1;38;1;1
-19;-1;33;1;1
-20;1;35;1;1
-20;-4;35;1;1
-14;-1;25;1;1
-19;6;35;1;1
-14;-1;24;1;1
-21;6;38;1;1
-15;3;26;1;1
-21;-5;39;1;1
-19;2;34;1;1
-20;0;35;1;1
-18;-5;33;1;1
-18;-1;32;1;1
-15;-1;28;1;1
-15;5;28;1;1
-19;-7;35;1;1
-16;4;29;1;1
-15;5;28;1;1
-14;3;25;1;1
-20;1;35;1;1
-18;2;33;1;1
-20;2;36;1;1
-14;4;25;1;1
-13;4;25;1;1
-19;0;34;1;1
-16;2;28;1;1
-20;0;36;1;1
-17;2;30;1;1
-16;0;29;1;1
-19;2;34;1;1
-15;-1;27;1;1
-19;2;34;1;1
-18;-1;32;1;1
-13;2;24;1;1
-15;1;27;1;1
-18;3;33;1;1
-19;0;34;1;1
-14;12;32;1;1
-14;5;28;1;1
-19;-1;35;1;1
-15;4;28;1;1
-19;2;34;1;1
-21;-6;39;1;1
-18;3;34;1;1
-19;1;35;1;1
-18;1;32;1;1
-19;-1;35;1;1
-20;0;37;1;1
-16;2;29;1;1
-18;3;33;1;1
-16;4;31;1;1
-18;-6;36;1;1
-16;3;31;1;1
-21;-2;38;1;1
-14;1;27;1;1
-14;2;26;1;1
-18;-1;34;1;1
-16;5;32;1;1
-18;2;34;1;1
-19;5;37;1;1
-14;1;26;1;1
-14;1;27;1;1
-14;0;27;1;1
-15;0;28;1;1
-17;3;32;1;1
-14;7;30;1;1
-18;0;33;1;1
-14;0;27;1;1
-19;0;36;1;1
-15;0;28;1;1
-19;3;37;1;1
-15;3;30;1;1
-19;3;38;1;1
-13;8;30;1;1
-17;-1;32;1;1
-18;7;36;1;1
-18;1;35;1;1
-15;7;32;1;1
-16;7;33;1;1
-14;5;29;1;1
-14;7;30;1;1
-13;8;31;1;1
-14;5;30;1;1
-15;-3;30;1;1
-13;7;30;1;1
-14;1;29;1;1
-18;0;36;1;1
-17;7;37;1;1
-15;0;29;1;1
-17;9;38;1;1
-18;7;38;1;1
-14;6;30;1;1
-14;7;30;1;1
-14;6;30;1;1
-17;-5;36;1;1
-13;8;31;1;1
-14;0;29;1;1
-17;8;38;1;1
-14;6;30;1;1
-13;8;32;1;1
-19;-4;38;1;1
-16;-10;38;1;1
-13;4;29;1;1
-17;7;37;1;1
-14;0;29;1;1
-14;11;38;1;1
-14;0;29;1;1
-14;0;30;1;1
-15;5;33;1;1
-17;1;37;1;1
-16;6;37;1;1
-14;0;30;1;1
-15;0;32;1;1
-15;0;33;1;1
-13;8;33;1;1
-14;7;33;1;1
-16;7;39;1;1
-13;4;31;1;1
-15;0;32;1;1
-17;0;36;1;1
-17;-4;38;1;1
-15;0;33;1;1
-13;-1;29;1;1
-16;-2;36;1;1
-17;-2;37;1;1
-13;-1;29;1;1
-14;0;30;1;1
-17;-1;38;1;1
-16;0;37;1;1
-16;-4;38;1;1
-16;3;38;1;1
-13;5;33;1;1
-15;-5;38;1;1
-16;0;37;1;1
-15;4;36;1;1
-16;-2;38;1;1
-16;0;37;1;1
-15;0;35;1;1
-15;0;35;1;1
-14;1;33;1;1
-15;0;36;1;1
-14;1;35;1;1
-13;1;32;1;1
-15;0;36;1;1
-13;2;33;1;1
-15;-2;36;1;1
-14;0;35;1;1
-15;0;37;1;1
-14;4;34;1;1
-14;0;34;1;1
-14;0;35;1;1
-15;4;38;1;1
-16;-3;39;1;1
-13;2;33;1;1
-15;1;37;1;1
-14;0;35;1;1
-13;2;33;1;1
-15;1;37;1;1
-15;-4;38;1;1
-15;0;37;1;1
-15;-2;39;1;1
-15;2;38;1;1
-14;0;35;1;1
-14;0;36;1;1
-14;0;36;1;1
-14;0;36;1;1
-14;0;36;1;1
-14;0;36;1;1
-14;-1;36;1;1
-14;-1;36;1;1
-16;-9;20;1;1
-13;-3;14;1;1
-25;-6;29;1;1
-24;-9;28;1;1
-17;-9;19;1;1
-13;11;20;1;1
-14;5;16;1;1
-21;3;23;1;1
-13;3;14;1;1
-20;4;20;1;1
-15;2;15;1;1
-17;1;16;1;1
-19;0;21;1;1
-17;0;19;1;1
-14;-2;14;1;1
-16;-3;20;1;1
-18;2;13;1;1
-18;1;12;1;1
-18;6;12;1;1
-26;8;18;1;1
-17;2;12;1;1
-25;-3;19;1;1
-21;-3;15;1;1
-16;-12;13;1;1
-13;-12;12;1;1
-30;7;19;1;1
-32;-10;31;1;1
-35;-11;33;1;1
-24;-12;12;1;1
-14;2;24;1;1
-18;12;29;1;1
-15;10;24;1;1
-21;0;35;1;1
-15;3;26;1;1
-22;0;35;1;1
-20;-4;35;1;1
-17;-2;22;1;1
-24;-6;38;1;1
-19;-1;27;1;1
-22;-8;34;1;1
-22;-11;37;1;1
-19;-5;31;1;1
-22;-7;38;1;1
-14;7;27;1;1
-26;7;18;1;1
-24;0;32;1;1
-16;-2;20;1;1
-14;-2;14;1;1
-20;-7;29;1;1
-18;3;12;1;1
-22;0;34;1;1
-37;-11;21;1;1
-14;0;36;1;1
-13;2;32;1;1
-16;2;37;1;1
-16;-5;38;1;1
-15;0;29;1;1
-14;6;30;1;1
-13;7;27;1;1
-17;-6;29;1;1
-18;-8;32;1;1
-18;2;27;1;1
-23;3;35;1;1
-23;-10;33;1;1
-14;-9;22;1;1
-20;-9;29;1;1
-18;12;29;1;1
-20;-9;29;1;1
-18;-5;23;1;1
-23;13;31;1;1
-13;9;18;1;1
-16;5;18;1;1
-22;-1;23;1;1
-26;-13;29;1;1
-25;-12;28;1;1
-16;10;19;1;1
-32;12;34;1;1
-34;7;32;1;1
-16;-4;16;1;1
-14;-1;13;1;1
-25;-4;23;1;1
-24;-10;22;1;1
-35;-13;29;1;1
-18;-4;13;1;1
-25;-4;18;1;1
-16;-8;13;1;1
-27;-12;20;1;1
-37;0;24;1;1
-37;0;25;1;1
-17;0;11;1;1
-30;0;19;1;1
-36;3;22;1;1
-31;8;19;1;1
-35;-8;22;1;1
-38;10;23;1;1
-26;4;14;1;1
-25;7;14;1;1
-23;8;12;1;1
-23;-13;14;1;1
-35;-3;18;1;1
-34;-1;16;1;1
-31;0;13;1;1
-27;-4;11;1;1
-31;10;11;1;1
-38;-5;14;1;1
-35;-9;12;1;1
-38;-10;13;1;1
-41;-8;11;1;1
-15;5;25;1;1
-29;9;15;1;1
-14;0;22;1;1
-16;0;27;1;1
-22;0;35;1;1
-14;12;19;1;1
-16;13;31;1;1
-15;12;29;1;1
-16;12;22;1;1
-19;12;26;1;1
-22;12;27;1;1
-22;11;37;1;1
-18;8;30;1;1
-15;7;25;1;1
-24;10;28;1;1
-20;8;24;1;1
-20;8;24;1;1
-25;9;22;1;1
-17;5;19;1;1
-23;7;38;1;1
-25;8;29;1;1
-16;5;18;1;1
-19;3;20;1;1
-26;6;30;1;1
-36;9;28;1;1
-23;5;24;1;1
-23;5;25;1;1
-22;4;24;1;1
-29;6;33;1;1
-34;7;39;1;1
-32;5;35;1;1
-32;5;35;1;1
-25;4;22;1;1
-18;2;20;1;1
-32;2;19;1;1
-21;3;22;1;1
-23;0;25;1;1
-27;0;20;1;1
-20;0;15;1;1
-33;0;25;1;1
-23;0;25;1;1
-26;0;29;1;1
-27;0;20;1;1
-33;-1;25;1;1
-35;-2;20;1;1
-36;-4;28;1;1
-28;-2;31;1;1
-36;-3;38;1;1
-37;-4;29;1;1
-36;-4;17;1;1
-22;-2;17;1;1
-17;-2;19;1;1
-35;-5;37;1;1
-14;-2;15;1;1
-33;-5;37;1;1
-27;-5;30;1;1
-18;-4;19;1;1
-21;-5;23;1;1
-16;-4;18;1;1
-21;-6;27;1;1
-33;-12;27;1;1
-32;-10;35;1;1
-23;-7;25;1;1
-25;-8;29;1;1
-25;-9;28;1;1
-34;-13;28;1;1
-16;-7;14;1;1
-24;-10;29;1;1
-24;-10;29;1;1
-24;-10;15;1;1
-20;-12;25;1;1
-25;-13;30;1;1
-25;-13;30;1;1
-20;-10;24;1;1
-23;-13;28;1;1
-26;-11;22;1;1
-24;13;31;1;1
-27;0;31;1;1
-14;0;22;1;1
-16;0;26;1;1
-16;-8;29;1;1
-16;5;25;1;1
-30;7;19;1;1
-29;3;12;1;1
-38;-2;11;1;1
-37;3;14;1;1
-18;2;12;1;1
-20;4;11;1;1
-13;11;24;1;1
-18;13;32;1;1
-18;12;31;1;1
-13;11;24;1;1
-14;11;25;1;1
-13;10;24;1;1
-18;13;33;1;1
-13;11;25;1;1
-18;13;33;1;1
-18;13;38;1;1
-14;12;31;1;1
-14;12;32;1;1
-15;-12;33;1;1
-14;11;32;1;1
-13;7;30;1;1
-13;7;30;1;1
-17;-7;37;1;1
-17;-7;37;1;1
-17;9;39;1;1
-18;1;37;1;1
-16;7;36;1;1
-17;1;35;1;1
-15;4;34;1;1
-15;2;33;1;1
-13;1;29;1;1
-14;4;34;1;1
-13;-4;31;1;1
-16;3;37;1;1
-16;-6;38;1;1
-16;3;38;1;1
-13;2;32;1;1
-13;2;32;1;1
-14;2;33;1;1
-15;0;37;1;1
-14;0;34;1;1
-16;0;37;1;1
-13;2;32;1;1
-13;1;33;1;1
-13;2;32;1;1
-13;2;32;1;1
-13;2;32;1;1
-15;3;38;1;1
-13;3;34;1;1
-14;0;36;1;1
-14;0;36;1;1
-15;0;37;1;1
-15;2;38;1;1
-13;1;34;1;1
-14;0;36;1;1
-14;0;36;1;1
-15;0;38;1;1
-17;2;15;1;1
-14;12;33;1;1
-13;8;29;1;1
-13;8;29;1;1
-17;8;38;1;1
-17;9;38;1;1
-17;9;38;1;1
-13;7;33;1;1
-16;3;38;1;1
-16;3;38;1;1
-13;2;33;1;1
-15;0;36;1;1
-13;1;31;1;1
-14;0;33;1;1
-14;0;36;1;1
-15;-8;38;1;1
-18;13;32;1;1
-17;12;30;1;1
-15;12;28;1;1
-16;13;30;1;1
-17;12;30;1;1
-14;10;24;1;1
-13;10;26;1;1
-14;8;24;1;1
-21;13;37;1;1
-17;11;31;1;1
-17;9;29;1;1
-22;9;38;1;1
-13;7;26;1;1
-14;6;28;1;1
-14;6;27;1;1
-17;6;31;1;1
-15;6;27;1;1
-17;6;31;1;1
-14;5;25;1;1
-19;7;36;1;1
-15;4;28;1;1
-15;5;28;1;1
-16;5;31;1;1
-16;2;32;1;1
-14;2;29;1;1
-16;3;33;1;1
-17;3;38;1;1
-17;1;36;1;1
-14;0;30;1;1
-17;1;36;1;1
-17;1;36;1;1
-14;0;32;1;1
-14;0;30;1;1
-17;0;37;1;1
-14;0;32;1;1
-14;-1;29;1;1
-14;-1;28;1;1
-14;-1;29;1;1
-13;-1;28;1;1
-17;-1;37;1;1
-18;-4;39;1;1
-17;-2;38;1;1
-15;-3;34;1;1
-16;-4;38;1;1
-14;2;29;1;1
-16;-8;37;1;1
-17;-9;38;1;1
-15;-9;33;1;1
-15;-11;33;1;1
-17;-12;37;1;1
-14;-12;36;1;1
